datetime,src,dst,channel,rssi,pdr
2018-01-11 14:14:26.211,00-17-0d-00-00-38-04-25,,22,-91,56.03
2018-01-11 14:14:26.211,00-17-0d-00-00-38-04-25,,23,-93,64.22
2018-01-11 14:14:26.211,00-17-0d-00-00-38-04-25,,24,-83,83.96
2018-01-11 14:14:26.211,00-17-0d-00-00-38-04-25,,25,-93,71.56
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,11,-93,75.68
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,12,-93,86.11
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,13,-93,84.4
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,14,-90,87.5
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,15,-93,88.79
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,16,-93,87.96
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,17,-93,83.0
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,18,-93,56.31
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,19,-87,72.38
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,20,-84,92.17
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,21,-93,83.74
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,22,-93,84.35
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,23,-93,87.74
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,24,-76,85.71
2018-01-11 14:14:44.959,00-17-0d-00-00-38-06-67,,25,-93,93.27
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,11,-86,35.0
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,12,-80,46.48
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,13,-84,47.85
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,14,-83,56.96
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,15,-85,42.5
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,16,-82,68.18
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,17,-88,61.18
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,18,-69,65.84
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,19,-82,67.74
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,20,-82,62.65
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,21,-80,60.4
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,22,-83,64.86
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,23,-81,64.74
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,24,-81,72.11
2018-01-11 14:17:55.150,00-17-0d-00-00-38-06-d6,,25,-86,62.68
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,11,-91,46.81
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,12,-91,54.94
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,13,-86,56.13
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,14,-89,46.3
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,15,-92,46.53
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,16,-90,44.68
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,17,-72,40.59
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,18,-84,46.48
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,19,-91,75.71
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,20,-92,91.72
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,21,-86,79.35
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,22,-93,75.57
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,23,-84,43.87
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,24,-90,60.58
2018-01-11 14:23:43.560,00-17-0d-00-00-38-03-69,,25,-87,91.18
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,11,-92,60.15
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,12,-88,51.56
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,13,-89,63.04
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,14,-89,68.38
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,15,-89,77.62
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,16,-90,55.63
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,17,-89,64.66
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,18,-87,51.59
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,19,-87,51.15
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,20,-91,62.79
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,21,-92,81.63
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,22,-87,82.76
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,23,-88,76.26
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,24,-89,77.97
2018-01-11 14:23:44.768,00-17-0d-00-00-38-06-d5,,25,-88,92.68
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,11,-75,71.54
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,12,-84,71.93
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,13,-81,44.83
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,14,-85,63.93
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,15,-84,65.35
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,16,-84,66.95
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,17,-76,50.0
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,18,-90,62.04
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,19,-86,75.86
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,20,-87,90.3
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,21,-79,81.2
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,22,-83,76.98
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,23,-86,77.12
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,24,-86,82.73
2018-01-11 14:23:56.961,00-17-0d-00-00-38-05-f1,,25,-87,84.62
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,11,-92,48.34
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,12,-91,48.17
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,13,-88,50.3
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,14,-86,46.31
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,15,-93,67.35
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,16,-85,64.71
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,17,-89,68.71
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,18,-89,67.65
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,19,-90,76.73
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,20,-91,50.0
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,21,-91,59.39
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,22,-93,59.12
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,23,-86,43.97
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,24,-83,47.37
2018-01-11 14:24:01.413,00-17-0d-00-00-38-06-ad,,25,-92,76.55
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,11,-93,77.27
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,12,-93,86.67
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,13,-93,80.53
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,14,-93,91.09
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,15,-93,93.27
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,16,-93,91.51
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,17,-93,57.55
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,18,-92,80.0
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,19,-93,91.07
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,20,-93,96.0
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,21,-93,77.68
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,22,-93,77.14
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,23,-93,86.09
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,24,-93,88.68
2018-01-11 14:25:51.876,00-17-0d-00-00-38-03-ca,,25,-93,97.09
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,11,-90,40.16
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,12,-84,71.72
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,13,-92,85.4
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,14,-93,87.2
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,15,-93,94.0
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,16,-91,81.13
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,17,-90,59.06
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,18,-93,66.41
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,19,-93,82.68
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,20,-93,63.43
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,21,-93,86.21
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,22,-93,76.67
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,23,-90,76.92
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,24,-93,86.4
2018-01-11 14:25:56.339,00-17-0d-00-00-38-00-63,,25,-93,43.75
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,11,-90,77.27
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,12,-93,82.76
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,13,-87,88.89
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,14,-93,89.74
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,15,-93,65.69
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,16,-93,90.98
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,17,-88,76.11
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,18,-89,39.25
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,19,-93,91.89
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,20,-93,97.58
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,21,-93,89.38
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,22,-92,77.98
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,23,-93,82.46
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,24,-93,85.71
2018-01-11 14:25:59.168,00-17-0d-00-00-38-03-87,,25,-93,58.41
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,11,-91,75.25
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,12,-92,87.04
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,13,-90,82.57
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,14,-93,84.76
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,15,-93,86.21
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,16,-93,53.77
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,17,-91,77.68
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,18,-93,82.64
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,19,-93,76.36
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,20,-93,91.45
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,21,-93,91.15
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,22,-91,85.58
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,23,-93,69.81
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,24,-93,91.26
2018-01-11 14:25:59.532,00-17-0d-00-00-38-06-f0,,25,-93,97.32
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,11,-92,42.73
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,12,-89,68.55
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,13,-93,85.44
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,14,-93,73.13
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,15,-93,77.97
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,16,-92,94.29
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,17,-93,77.78
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,18,-93,66.67
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,19,-93,84.4
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,20,-93,96.72
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,21,-93,80.17
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,22,-93,84.55
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,23,-93,82.3
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,24,-93,56.41
2018-01-11 14:26:21.158,00-17-0d-00-00-38-03-d9,,25,-93,96.55
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,11,-89,68.42
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,12,-88,79.07
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,13,-88,83.04
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,14,-83,81.74
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,15,-92,51.97
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,16,-87,72.13
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,17,-89,43.65
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,18,-89,60.63
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,19,-81,65.04
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,20,-90,93.18
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,21,-91,87.79
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,22,-83,71.11
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,23,-87,73.45
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,24,-87,75.42
2018-01-11 14:31:05.300,00-17-0d-00-00-38-05-da,,25,-90,88.5
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,11,-84,26.87
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,12,-93,52.21
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,13,-85,45.68
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,14,-93,31.54
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,15,-93,58.38
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,16,-93,53.37
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,17,-93,52.63
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,18,-89,59.63
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,19,-93,51.81
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,20,-93,71.07
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,21,-93,61.45
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,22,-93,76.58
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,23,-93,72.84
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,24,-92,70.9
2018-01-11 14:31:05.568,00-17-0d-00-00-38-06-c9,,25,-91,94.78
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,11,-90,77.69
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,12,-91,69.49
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,13,-89,77.0
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,14,-90,90.09
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,15,-93,82.35
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,16,-93,83.7
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,17,-93,31.67
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,18,-91,71.54
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,19,-86,75.0
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,20,-93,96.61
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,21,-93,89.32
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,22,-93,86.54
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,23,-93,84.82
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,24,-93,84.07
2018-01-11 14:31:19.370,00-17-0d-00-00-38-07-18,,25,-93,96.4
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,11,-93,73.73
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,12,-91,81.97
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,13,-85,88.33
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,14,-87,83.62
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,15,-91,84.17
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,16,-88,79.49
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,17,-92,74.22
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,18,-86,72.17
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,19,-84,68.75
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,20,-93,56.67
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,21,-91,63.64
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,22,-92,81.82
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,23,-90,74.36
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,24,-90,78.45
2018-01-11 14:31:25.100,00-17-0d-00-00-38-04-3b,,25,-92,82.2
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,11,-91,66.41
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,12,-83,79.05
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,13,-83,78.17
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,14,-84,53.49
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,15,-87,50.38
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,16,-88,52.89
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,17,-89,66.17
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,18,-88,66.67
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,19,-76,61.15
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,20,-91,84.03
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,21,-90,65.44
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,22,-85,42.45
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,23,-88,53.79
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,24,-87,72.48
2018-01-11 14:31:28.152,00-17-0d-00-00-38-03-dd,,25,-91,93.53
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,11,-91,38.17
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,12,-90,50.0
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,13,-84,77.93
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,14,-90,85.51
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,15,-90,74.4
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,16,-92,77.78
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,17,-76,58.27
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,18,-78,58.33
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,19,-87,81.06
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,20,-89,77.05
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,21,-91,57.98
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,22,-92,58.78
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,23,-93,56.03
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,24,-92,66.21
2018-01-11 14:33:12.720,00-17-0d-00-00-38-06-45,,25,-93,80.6
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,11,-93,15.56
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,12,-93,42.26
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,13,-92,52.9
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,14,-93,55.41
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,15,-93,79.26
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,16,-93,59.69
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,17,-93,35.21
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,18,-91,56.6
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,19,-93,64.15
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,20,-92,92.76
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,21,-93,72.84
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,22,-93,60.59
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,23,-93,70.06
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,24,-93,48.75
2018-01-11 14:35:02.267,00-17-0d-00-00-38-05-e9,,25,-84,87.41
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,11,-93,74.56
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,12,-92,86.84
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,13,-90,80.0
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,14,-93,85.85
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,15,-93,82.52
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,16,-93,90.68
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,17,-93,74.11
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,18,-91,71.57
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,19,-91,93.0
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,20,-88,96.46
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,21,-87,72.9
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,22,-93,72.07
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,23,-93,84.17
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,24,-93,84.55
2018-01-11 14:36:07.133,00-17-0d-00-00-38-07-0c,,25,-93,79.28
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,11,-93,62.96
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,12,-93,82.88
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,13,-92,87.72
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,14,-93,81.74
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,15,-93,80.87
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,16,-90,87.85
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,17,-93,73.08
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,18,-93,83.06
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,19,-89,87.07
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,20,-90,97.22
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,21,-84,75.23
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,22,-92,68.7
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,23,-91,80.73
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,24,-93,80.18
2018-01-11 14:36:56.317,00-17-0d-00-00-38-04-25,,25,-93,85.05
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,11,-93,76.7
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,12,-93,79.09
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,13,-93,79.61
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,14,-93,85.32
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,15,-86,85.71
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,16,-93,82.76
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,17,-89,72.65
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,18,-91,52.34
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,19,-93,79.81
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,20,-93,92.24
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,21,-90,92.68
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,22,-93,88.79
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,23,-93,83.0
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,24,-89,89.42
2018-01-11 14:37:15.284,00-17-0d-00-00-38-06-67,,25,-93,93.27
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,11,-81,33.74
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,12,-81,46.99
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,13,-85,48.37
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,14,-77,48.12
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,15,-87,48.84
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,16,-86,54.55
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,17,-82,55.9
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,18,-87,63.52
2018-01-11 14:40:26.942,00-17-0d-00-00-38-06-d6,,19,-73,72.29
